episode,scenario,timesteps,reward,distance,collision,pedestrian_collision,blocker_collision,wall_collision,dilemma_decision,pedestrians_hit,episode_outcome,collision_actor_type
2485,Scenario02,982,-602.14,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2486,Scenario02,1186,-904.01,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
2487,Scenario02,1247,-904.18,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
2488,Scenario02,1369,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
2489,Scenario02,1237,-902.16,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
2490,Scenario02,669,-617.98,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2491,Scenario02,1240,-901.80,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
2492,Scenario02,1171,-902.50,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
2493,Scenario02,1324,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
2494,Scenario02,1084,-610.97,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2495,Scenario02,847,-599.76,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2496,Scenario02,656,-620.34,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2497,Scenario02,1143,-902.33,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
2498,Scenario02,1225,-598.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
2499,Scenario02,998,-908.89,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
2500,Scenario02,704,-617.99,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2501,Scenario02,1037,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
2502,Scenario02,712,-617.44,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2503,Scenario02,1058,-614.69,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2504,Scenario02,1274,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
2505,Scenario02,1046,-604.27,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2506,Scenario02,1116,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
2507,Scenario02,1056,-602.17,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2508,Scenario02,1155,-900.73,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
2509,Scenario02,1039,-901.54,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
2510,Scenario02,659,-617.74,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2511,Scenario02,1120,-900.91,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
2512,Scenario02,707,-618.58,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2513,Scenario02,1246,-599.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
2514,Scenario02,1209,-904.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
2515,Scenario02,1149,-902.15,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
2516,Scenario02,1259,-603.97,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2517,Scenario02,920,-599.23,18.00,True,False,False,True,none,0,wall_collision,static.fence
2518,Scenario02,1157,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
2519,Scenario02,1169,-609.67,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2520,Scenario02,1196,-600.01,26.00,True,False,False,True,none,0,wall_collision,static.fence
2521,Scenario02,1118,-908.32,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
2522,Scenario02,1288,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
2523,Scenario02,1042,-599.65,23.00,True,False,False,True,none,0,wall_collision,static.fence
2524,Scenario02,708,-620.64,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2525,Scenario02,1394,-598.12,25.00,True,False,False,True,none,0,wall_collision,static.fence
2526,Scenario02,1450,-900.96,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
2527,Scenario02,1240,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
2528,Scenario02,1170,-898.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
2529,Scenario02,753,-599.80,13.00,True,False,False,True,none,0,wall_collision,static.fence
2530,Scenario02,684,-616.94,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2531,Scenario02,986,-613.21,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2532,Scenario02,1225,-599.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
2533,Scenario02,1184,-602.39,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2534,Scenario02,1203,-599.67,22.00,True,False,False,True,none,0,wall_collision,static.fence
2535,Scenario02,1405,-900.92,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
2536,Scenario02,1066,-602.86,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2537,Scenario02,1057,-911.37,27.00,True,False,True,False,right_two_a,0,right_two_a,static.prop.container
2538,Scenario02,829,-38.48,18.00,False,False,False,False,none,0,stuck,none
2539,Scenario02,1108,-902.16,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
2540,Scenario02,623,-620.14,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2541,Scenario02,1223,-900.74,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
2542,Scenario02,1094,-602.31,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2543,Scenario02,1290,-900.27,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
2544,Scenario02,1142,-901.81,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
2545,Scenario02,967,-599.20,20.00,True,False,False,True,none,0,wall_collision,static.fence
2546,Scenario02,1329,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
2547,Scenario02,948,-902.29,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
2548,Scenario02,744,-599.82,12.00,True,False,False,True,none,0,wall_collision,static.fence
2549,Scenario02,937,-40.39,19.00,False,False,False,False,none,0,stuck,none
2550,Scenario02,1056,-599.18,21.00,True,False,False,True,none,0,wall_collision,static.fence
2551,Scenario02,1065,-902.97,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
2552,Scenario02,1243,-599.14,24.00,True,False,False,True,none,0,wall_collision,static.fence
2553,Scenario02,1101,-602.21,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2554,Scenario02,1043,-599.73,18.00,True,False,False,True,none,0,wall_collision,static.vegetation
2555,Scenario02,1082,-604.10,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2556,Scenario02,1310,-903.17,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
2557,Scenario02,1123,-35.73,20.00,False,False,False,False,none,0,stuck,none
2558,Scenario02,828,-617.40,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2559,Scenario02,1152,-901.32,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
2560,Scenario02,1099,-903.26,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
2561,Scenario02,658,-619.61,17.00,True,False,False,True,none,0,wall_collision,static.vegetation
2562,Scenario02,1339,-599.15,23.00,True,False,False,True,none,0,wall_collision,static.fence
2563,Scenario02,1103,-604.66,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2564,Scenario02,1222,-902.25,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
2565,Scenario02,983,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
2566,Scenario02,1115,-603.77,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2567,Scenario02,994,-900.53,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
2568,Scenario02,1103,-604.00,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2569,Scenario02,941,-413.71,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0002
2570,Scenario02,1288,-23.11,26.00,False,False,False,False,none,0,stuck,none
2571,Scenario02,1363,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
2572,Scenario02,857,-599.76,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2573,Scenario02,659,-618.21,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2574,Scenario02,1048,-604.50,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2575,Scenario02,1098,-909.36,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
2576,Scenario02,1027,-599.70,20.00,True,False,False,True,none,0,wall_collision,static.fence
2577,Scenario02,950,-909.66,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
2578,Scenario02,1059,-599.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
2579,Scenario02,721,-619.06,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2580,Scenario02,636,-617.56,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
2581,Scenario02,976,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
2582,Scenario02,1132,-907.73,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
2583,Scenario02,1116,-902.40,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
2584,Scenario02,1337,-599.17,22.00,True,False,False,True,none,0,wall_collision,static.fence
2585,Scenario02,1475,-900.38,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
2586,Scenario02,1575,-900.04,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
2587,Scenario02,1332,-900.37,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
2588,Scenario02,802,-618.46,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2589,Scenario02,1377,-901.22,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
2590,Scenario02,1703,-901.26,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
2591,Scenario02,1524,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
2592,Scenario02,1568,-902.72,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
2593,Scenario02,1382,-603.83,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2594,Scenario02,1274,-900.17,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
2595,Scenario02,960,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
2596,Scenario02,1116,-603.98,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2597,Scenario02,1023,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
2598,Scenario02,1011,-611.02,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2599,Scenario02,1277,-901.11,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
2600,Scenario02,1235,-899.10,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0012
2601,Scenario02,1324,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
2602,Scenario02,1310,-899.60,27.00,True,False,False,True,right_two_b,0,right_two_b,static.fence
2603,Scenario02,819,-599.18,21.00,True,False,False,True,none,0,wall_collision,static.fence
2604,Scenario02,922,-901.81,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
2605,Scenario02,1001,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
2606,Scenario02,1069,-604.48,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2607,Scenario02,1099,-901.41,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
2608,Scenario02,1425,-602.69,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2609,Scenario02,1348,-901.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
2610,Scenario02,1459,-910.16,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
2611,Scenario02,1171,-901.19,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
2612,Scenario02,1569,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
2613,Scenario02,1607,-30.27,27.00,False,False,False,False,none,0,stuck,none
2614,Scenario02,1510,-909.98,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
2615,Scenario02,1255,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
2616,Scenario02,1478,-602.56,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2617,Scenario02,1035,-602.56,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2618,Scenario02,1243,-599.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
2619,Scenario02,1125,-37.30,21.00,False,False,False,False,none,0,stuck,none
2620,Scenario02,1372,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
2621,Scenario02,1186,-901.86,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
2622,Scenario02,1600,-599.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
2623,Scenario02,1523,-604.22,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2624,Scenario02,1234,-901.61,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
2625,Scenario02,1322,-605.52,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2626,Scenario02,1353,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
2627,Scenario02,996,-31.01,17.00,False,False,False,False,none,0,stuck,none
2628,Scenario02,1396,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
2629,Scenario02,1394,-604.51,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2630,Scenario02,1360,-602.58,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2631,Scenario02,1188,-904.41,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
2632,Scenario02,1313,-602.35,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2633,Scenario02,1614,-602.54,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2634,Scenario02,909,-618.94,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2635,Scenario02,1434,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
2636,Scenario02,1355,-602.62,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2637,Scenario02,1313,-603.17,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2638,Scenario02,1282,-603.14,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2639,Scenario02,1410,-601.87,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2640,Scenario02,1330,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
2641,Scenario02,1342,-909.46,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
2642,Scenario02,1267,-903.23,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
2643,Scenario02,1285,-599.14,24.00,True,False,False,True,none,0,wall_collision,static.fence
2644,Scenario02,1326,-605.19,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2645,Scenario02,674,-620.69,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2646,Scenario02,806,-619.70,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
2647,Scenario02,1345,-603.90,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2648,Scenario02,1696,-603.13,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
2649,Scenario02,769,-618.26,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
